job_posting_id,job_title,job_title_original,company,country,city,city_clean,remote_type,experience_level,source,salary_min,salary_max,salary_avg,currency,posted_date,year,month,year_month,job_description,description_length,description_truncated,normalized_title,title_similarity,normalization_method,esco_occupation,required_skills,original_skills_list,has_original_skills,n_original_skills,inferred_skills_knn,completed_skills_list,skill_inference_method,has_section9_completed_skills,n_section9_completed_skills,needs_llm_validation,llm_status,llm_validated_skills_list,llm_removed_skills_list,llm_skill_reasons,llm_keep_rate,recommended_skills_list,recommended_skills,final_recommended_skills,recommended_skill_source,final_skill_source,has_recommended_skills,n_recommended_skills,n_final_recommended_skills,recommended_skills_text,salary_band
662,ML/LLM Operations Engineer,ML/LLM Operations Engineer,Evolent,United States,Penbrook,penbrook,Unspecified,Mid-level,Adzuna,94000.0,94000.0,94000.0,USD,2026-01-31,2026.0,1.0,2026-01,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'fine-tuning', 'transformers', 'python']","['rag', 'fine-tuning', 'transformers', 'python']",knn_inference,True,4,True,ok,"['transformers', 'python']","['fine-tuning', 'rag']",{},0.5,"['transformers', 'python', 'rag', 'fine-tuning']","transformers, python, rag, fine-tuning","transformers, python, rag, fine-tuning",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"transformers, python, rag, fine-tuning",Low
663,ML/LLM Operations Engineer,ML/LLM Operations Engineer,Evolent,United States,Douglas,douglas,Unspecified,Mid-level,Adzuna,111000.0,111000.0,111000.0,USD,2026-01-31,2026.0,1.0,2026-01,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'fine-tuning', 'transformers', 'python']","['rag', 'fine-tuning', 'transformers', 'python']",knn_inference,True,4,True,ok,"['transformers', 'python']","['fine-tuning', 'rag']",{},0.5,"['transformers', 'python', 'rag', 'fine-tuning']","transformers, python, rag, fine-tuning","transformers, python, rag, fine-tuning",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"transformers, python, rag, fine-tuning",Medium
664,ML/LLM Operations Engineer,ML/LLM Operations Engineer,Evolent,United States,Capitol,capitol,Unspecified,Mid-level,Adzuna,96000.0,96000.0,96000.0,USD,2026-01-31,2026.0,1.0,2026-01,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'fine-tuning', 'transformers', 'python']","['rag', 'fine-tuning', 'transformers', 'python']",knn_inference,True,4,True,ok,"['transformers', 'python']","['fine-tuning', 'rag']",{},0.5,"['transformers', 'python', 'rag', 'fine-tuning']","transformers, python, rag, fine-tuning","transformers, python, rag, fine-tuning",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"transformers, python, rag, fine-tuning",Medium
665,ML/LLM Operations Engineer,ML/LLM Operations Engineer,Evolent,United States,Tallahassee,tallahassee,Unspecified,Mid-level,Adzuna,96000.0,96000.0,96000.0,USD,2026-01-31,2026.0,1.0,2026-01,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'fine-tuning', 'transformers', 'python']","['rag', 'fine-tuning', 'transformers', 'python']",knn_inference,True,4,True,ok,"['transformers', 'python']","['fine-tuning', 'rag']",{},0.5,"['transformers', 'python', 'rag', 'fine-tuning']","transformers, python, rag, fine-tuning","transformers, python, rag, fine-tuning",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"transformers, python, rag, fine-tuning",Medium
666,ML/LLM Operations Engineer,ML/LLM Operations Engineer,Evolent,United States,Springfield,springfield,Unspecified,Mid-level,Adzuna,97000.0,97000.0,97000.0,USD,2026-01-31,2026.0,1.0,2026-01,"Your Future Evolves Here Evolent partners with health plans and providers to achieve better outcomes for people with most complex and costly health conditions. Working across specialties and primary care, we seek to connect the pieces of fragmented health care system and ensure people get the same level of care and compassion we would want for our loved ones. Evolent employees enjoy work/life balance, the flexibility to suit their work to their lives, and autonomy they need to get things done. …",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'fine-tuning', 'transformers', 'python']","['rag', 'fine-tuning', 'transformers', 'python']",knn_inference,True,4,True,ok,"['transformers', 'python']","['fine-tuning', 'rag']",{},0.5,"['transformers', 'python', 'rag', 'fine-tuning']","transformers, python, rag, fine-tuning","transformers, python, rag, fine-tuning",llm_validated_with_rescue,llm_validated_with_rescue,True,4,4,"transformers, python, rag, fine-tuning",Medium
667,Data & LLM Systems Engineer,Data & LLM Systems Engineer,AllSpice,United States,Boston,boston,Unspecified,Mid-level,Adzuna,92000.0,92000.0,92000.0,USD,2026-02-13,2026.0,2.0,2026-02,"Help define the future of hardware development! At AllSpice , we’re building the automation engine that powers the next generation of circuit design, enabling breakthroughs in smart vehicles, robotics, rockets, IoT, medical devices , and more. We’re creating the agile development environment for hardware engineers with a Git-friendly translation layer and automated CI/CD framework for native circuit designs. Think GitHub/GitLab  Copilot for electronics. Our mission is to bring the same modern w…",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'transformers', 'openai', 'spark']","['rag', 'transformers', 'openai', 'spark']",knn_inference,True,4,True,ok,"['transformers', 'openai']","['rag', 'spark']",{},0.5,"['transformers', 'openai', 'rag']","transformers, openai, rag","transformers, openai, rag",llm_validated_with_rescue,llm_validated_with_rescue,True,3,3,"transformers, openai, rag",Low
668,AI & LLM Workflow Engineer,AI & LLM Workflow Engineer,Robert Half,United States,Illinois Medical District,illinois medical district,Unspecified,Mid-level,Adzuna,92000.0,92000.0,92000.0,USD,2026-01-27,2026.0,1.0,2026-01,"Description Are you passionate about building AI-powered systems that automate and orchestrate complex workflows? Our team is seeking a Workflow Engineer with a focus on AI & LLM Platforms to design, implement, and scale cutting-edge solutions for next-generation agentic and data-driven applications. Key Responsibilities:  Architect and implement workflow solutions integrating Large Language Models (LLMs) and machine learning components.  Build and optimize AI-powered, agentic workflow patterns…",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,"['rag', 'nlp']","['rag', 'nlp']",knn_inference,True,2,True,ok,"['rag', 'nlp']",[],{},1.0,"['rag', 'nlp']","rag, nlp","rag, nlp",llm_validated_with_rescue,llm_validated_with_rescue,True,2,2,"rag, nlp",Low
669,Applied AI Engineer (LLM/GenAI Product Engineer),Applied AI Engineer (LLM / GenAI Product Engineer),Vertex,United States,US,,Remote,Senior,Adzuna,168000.0,168000.0,168000.0,USD,2026-02-05,2026.0,2.0,2026-02,"This is a remote position. Vertex is looking for Applied AI Engineers who can take large language models from concept to production and integrate them into real products. We are building a curated pool of senior AI engineers for upcoming roles with partner/ client companies. Selection into the pool is based on experience, technical depth, and demonstrated production impact. Responsibilities - Design and implement LLM-powered features for real-world applications - Build and maintain RAG pipeline…",500,True,LLM Engineer,1.0,rule,language engineer,RAG,['rag'],True,1,[],['rag'],original,True,1,False,not_validated,[],[],{},0.0,['rag'],rag,rag,original,original,True,1,1,rag,Very High
670,"Prompt Engineer/LLM Specialist, AVP","Prompt Engineer / LLM Specialist, AVP",MUFG,United States,Tyler Park,tyler park,Unspecified,Mid-level,Adzuna,100000.0,100000.0,100000.0,USD,2026-01-30,2026.0,1.0,2026-01,"Do you want your voice heard and your actions to count? Discover your opportunity with Mitsubishi UFJ Financial Group (MUFG), one of the world's leading financial groups. Across the globe, we're 150,000 colleagues, striving to make a difference for every client, organization, and community we serve. We stand for our values, building long-term relationships, serving society, and fostering shared and sustainable growth for a better world. With a vision to be the world's most trusted financial gro…",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Medium
671,Lead AI/LLM Systems Engineer – Egofold,Lead AI / LLM Systems Engineer – Egofold,Snail Games USA,United States,Culver City,culver city,Unspecified,Lead,Adzuna,110000.0,110000.0,110000.0,USD,2026-02-19,2026.0,2.0,2026-02,"About Snail Games USA Snail Games strives to create the new high bar for gameplay experience in online gaming. We have been a global developer and publisher of digital entertainment since 2009 and are committed to pushing the boundaries of the industry. About Egofold Egofold is an AI initiative within Snail Games focused on building a modular AI “brain” ecosystem for NPC intelligence, real-time perception systems, and simulation tooling across multiple game projects. About the Role We are seeki…",500,True,LLM Engineer,1.0,rule,language engineer,,[],False,0,[],[],low_similarity_no_inference,False,0,False,not_validated,[],[],{},,[],,,section9_not_llm_validated,section9_not_llm_validated,False,0,0,,Medium
672,Python Engineer - LLM & Cloud/Charlotte/Hybrid,Python Engineer - LLM & Cloud / Charlotte / Hybrid,Motion Recruitment Partners,United States,Charlotte,charlotte,Hybrid,Mid-level,Adzuna,109000.0,109000.0,109000.0,USD,2026-02-13,2026.0,2.0,2026-02,"Python Engineer - LLM & Cloud / Charlotte / Hybrid Charlotte, North Carolina Hybrid Contract $69.5/hr - $78.31/hr Outstanding contract opportunity! A well-known Financial Services Company is looking for an Python Engineer in Charlotte, NC, Irving, TX, Chandler, AZ, or Minneapolis, MN (hybrid 3 days on-site) Are you passionate about pioneering AI on cloud platforms? We're seeking a skilled Python Developer with specialized expertise in Large Language Models (LLM) to join our innovative team. You…",500,True,LLM Engineer,1.0,rule,language engineer,Python,['python'],True,1,[],['python'],original,True,1,False,not_validated,[],[],{},0.0,['python'],python,python,original,original,True,1,1,python,Medium
673,Senior High-Performance LLM Training Engineer,Senior High-Performance LLM Training Engineer,NVIDIA,United States,California,california,Unspecified,Senior,Adzuna,,356000.0,356000.0,USD,2025-07-29,2025.0,7.0,2025-07,"We are now looking for a Senior High-Performance LLM Training Engineer! NVIDIA is seeking experienced engineers specializing in performance analysis and optimization to improve the efficiency of LLM training workloads, which are shaping the world's most advanced computing systems. This position focuses on optimizing NVIDIA’s high-performance LLM software stack in frameworks like PyTorch and JAX for high-performance training on thousands of GPUs, while also helping shape hardware roadmaps for th…",500,True,LLM Engineer,1.0,rule,language engineer,PyTorch,['pytorch'],True,1,[],['pytorch'],original,True,1,False,not_validated,[],[],{},0.0,['pytorch'],pytorch,pytorch,original,original,True,1,1,pytorch,Very High
